66.249.79.70 bot - "2023-06-28 00:55:45" https://cpsujournals.com/?journal=psdrmj&page=article&op=view&path[]=39 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
54.36.148.210 bot - "2023-06-28 01:50:08" https://cpsujournals.com/?journal=psdrmj&page=issue&op=view&path[]=5 200 "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
66.249.71.135 bot - "2023-06-28 02:22:23" https://cpsujournals.com/?journal=psdrmj&page=article&op=view&path[]=80 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.71.1 bot - "2023-06-28 02:40:14" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=26 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.72 bot - "2023-06-28 03:09:41" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=39&path[]=32&path[]=105 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.179 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
40.77.167.164 bot - "2023-06-28 03:16:19" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=27 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
47.88.56.239 - - "2023-06-28 03:39:53" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=79&path[]=43&path[]=264 200 "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
66.249.79.72 bot - "2023-06-28 03:53:09" https://cpsujournals.com/?journal=psdrmj&page=article&op=view&path[]=40 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
180.190.134.178 - - "2023-06-28 04:02:13" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=14 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36"
180.190.134.178 - - "2023-06-28 04:03:19" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=14 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36"
180.190.134.178 - - "2023-06-28 04:03:44" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=14 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36"
180.190.134.178 - - "2023-06-28 04:03:57" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=14 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36"
180.190.134.178 - - "2023-06-28 04:37:06" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=14 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36"
136.158.31.64 - - "2023-06-28 05:02:09" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=26 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
103.200.34.26 - - "2023-06-28 05:31:33" https://cpsujournals.com/?journal=piej&page=index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
103.225.136.26 - - "2023-06-28 05:31:57" https://cpsujournals.com/?journal=piej&page=index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
136.158.31.64 - - "2023-06-28 06:36:05" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=26 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 LightSpeed [FBAN/MessengerLiteForiOS;FBAV/414.0.0.25.57;FBBV/486948212;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/16.2;FBSS/2;FBCR/;FBID/phone;FBLC/en;FBOP/0]"
112.211.1.0 - - "2023-06-28 08:36:24" https://cpsujournals.com/?journal=psdrmj&page=article&op=view&path[]=52 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
112.211.1.0 - - "2023-06-28 08:36:29" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=52&path[]=37&path[]=129 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
112.211.1.0 - - "2023-06-28 08:36:29" https://cpsujournals.com/?journal=psdrmj&page=article&op=view&path[]=52 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
112.211.1.0 - - "2023-06-28 08:36:30" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=52&path[]=37&path[]=129 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
112.211.1.0 - - "2023-06-28 08:36:33" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=52&path[]=37&path[]=129 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
47.88.56.239 - - "2023-06-28 09:00:56" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=78&path[]=40&path[]=260 200 "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
20.212.195.234 - - "2023-06-28 10:03:38" https://cpsujournals.com/?journal=psdrmj&page=article&op=view&path[]=52 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
54.36.148.124 bot - "2023-06-28 10:13:31" https://cpsujournals.com/?journal=psdrmj&page=issue&op=view&path[]=3 200 "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
2a03:2880:23ff:2::face:b00c - - "2023-06-28 12:40:15" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=14 200 "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
2a03:2880:23ff:75::face:b00c - - "2023-06-28 12:41:20" https://cpsujournals.com/?journal=psdrmj&page=article&op=view&path[]=51 200 "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
110.54.134.208 - - "2023-06-28 12:41:58" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=14 200 "Mozilla/5.0 (Linux; Android 11; V2026 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/406.0.0.13.115;]"
66.249.71.161 bot - "2023-06-28 15:01:10" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=27 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2001:4451:8789:3f00:a565:2d10:3e13:c060 - - "2023-06-28 16:18:49" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=36 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
110.54.158.130 - - "2023-06-28 17:13:41" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=39&path[]=32&path[]=105 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
110.54.158.130 - - "2023-06-28 17:24:58" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=39&path[]=32&path[]=105 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
93.19.100.250 - - "2023-06-28 17:34:01" https://cpsujournals.com/?journal=piej&page=article&op=view&path[]=28 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.1 Safari/605.1.15"
66.249.71.1 bot - "2023-06-28 17:39:22" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=41&path[]=34&path[]=111 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
18.234.26.125 - - "2023-06-28 19:07:29" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=37&path[]=30&path[]=99 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)             AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
191.101.61.144 - - "2023-06-28 19:54:11" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=52&path[]=37&path[]=129 200 "Mozilla/5.0 (iPhone14,3; U; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/19A346 Safari/602.1"
191.101.61.144 - - "2023-06-28 19:54:11" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=54&path[]=39&path[]=135 200 "Mozilla/5.0 (iPhone14,3; U; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/19A346 Safari/602.1"
191.101.61.144 - - "2023-06-28 19:54:14" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=54&path[]=39&path[]=135 200 "Mozilla/5.0 (iPhone14,3; U; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/19A346 Safari/602.1"
191.101.61.144 - - "2023-06-28 19:54:14" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=52&path[]=37&path[]=129 200 "Mozilla/5.0 (iPhone14,3; U; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/19A346 Safari/602.1"
191.101.61.144 - - "2023-06-28 19:54:14" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=52&path[]=37&path[]=129 200 "Mozilla/5.0 (iPhone14,3; U; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/19A346 Safari/602.1"
191.101.61.144 - - "2023-06-28 19:54:15" https://cpsujournals.com/?journal=psdrmj&page=article&op=download&path[]=54&path[]=39&path[]=135 200 "Mozilla/5.0 (iPhone14,3; U; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/19A346 Safari/602.1"
